Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Object_Car,GarageCars_types_1,GarageCars_types_2,GarageCars_types_3,GarageCars_types_4
825,20,FV,81.0,11216,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2.1972245773362196,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1489,1489,GasA,Ex,Y,SBrkr,1489,0,0,7.306531398939505,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,776,TA,TA,Y,0,140,0,0,0,0,Gd,MnPrv,Shed,0,6,2006,New,Partial,12.357079818283598,2,False,True,False,False
826,20,RL,114.0,14803,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,1.9459101490553132,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1636,Unf,0,442,2078,GasA,Ex,Y,SBrkr,2084,0,0,7.642524134232902,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,1220,TA,TA,Y,188,45,0,0,0,0,Gd,MnPrv,Shed,0,6,2008,New,Partial,12.001511614739405,3,False,False,True,False
827,45,RM,50.0,6130,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,1.791759469228055,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784,Unf,0,0,784,GasA,Gd,Y,SBrkr,784,0,0,6.665683717782408,1,0,1,0,2,1,Gd,5,Typ,0,Gd,Attchd,1978.5061638868744,Unf,0,TA,TA,Y,0,0,116,0,0,0,Gd,MnPrv,Shed,0,5,2008,WD,Normal,11.603688960617083,0,False,False,False,False
828,20,RL,65.0,8529,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,2.0794415416798357,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20,Unf,0,1434,1454,GasA,Ex,Y,SBrkr,1434,0,0,7.268920128193722,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,527,TA,TA,Y,290,39,0,0,0,0,Gd,MnPrv,Shed,0,4,2009,WD,Normal,12.149507585033072,2,False,True,False,False
829,60,RL,69.0,28698,Pave,Grvl,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,1.791759469228055,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,BrkFace,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249,ALQ,764,0,1013,GasA,TA,Y,SBrkr,1160,966,0,7.6624678152002375,0,1,2,1,3,1,TA,7,Min2,0,Gd,Attchd,1967.0,Fin,538,TA,TA,Y,486,0,0,0,225,0,Gd,MnPrv,Shed,0,6,2009,WD,Abnorml,12.128116509451258,2,False,True,False,False
830,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,2.0794415416798357,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,623,80,7.1098794630722715,0,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2005.0,RFn,480,TA,TA,Y,0,166,0,0,0,0,Gd,MnPrv,Shed,0,7,2006,WD,Normal,11.900912042974875,2,False,True,False,False
831,20,RL,80.0,11900,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.9459101490553132,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040,Unf,0,352,1392,GasA,TA,Y,FuseA,1392,0,0,7.239214973779806,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,458,TA,TA,Y,0,0,0,0,192,0,Gd,MnPrv,Shed,0,6,2008,WD,Normal,12.019749091416921,2,False,True,False,False
832,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,2.0794415416798357,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,600,600,GasA,Ex,Y,SBrkr,520,600,80,7.0909098220799835,0,0,2,1,2,1,Gd,4,Typ,0,Gd,Detchd,2005.0,RFn,480,TA,TA,Y,0,166,0,0,0,0,Gd,MnPrv,Shed,0,6,2006,WD,Normal,11.92504173829169,2,False,True,False,False
833,60,RL,44.0,9548,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2.0794415416798357,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483,Unf,0,458,941,GasA,Ex,Y,SBrkr,941,888,0,7.512071245835466,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,RFn,613,TA,TA,Y,192,39,0,0,0,0,Gd,MnPrv,Shed,0,1,2010,WD,Normal,12.37581963951765,2,False,True,False,False
834,20,RL,100.0,10004,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.9459101490553132,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196,BLQ,345,975,1516,GasA,TA,Y,SBrkr,1516,0,0,7.324489979348532,0,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1964.0,RFn,472,TA,TA,Y,0,0,0,0,152,0,Gd,MnPrv,Shed,0,2,2009,WD,Normal,12.025755079404917,2,False,True,False,False
835,20,RL,75.0,7875,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572,Unf,0,572,1144,GasA,Gd,Y,SBrkr,1144,0,0,7.0431599159883405,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1961.0,Unf,456,TA,TA,Y,0,0,0,0,0,0,Gd,GdWo,Shed,0,9,2008,WD,Normal,11.849047640327147,2,False,True,False,False
836,20,RL,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1.6094379124341003,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442,Unf,0,625,1067,GasA,TA,Y,SBrkr,1067,0,0,6.97354301952014,0,0,2,0,2,1,Gd,4,Min2,0,Gd,Attchd,1996.0,Unf,436,TA,TA,Y,290,0,0,0,0,0,Gd,MnPrv,Shed,0,2,2010,WD,Normal,11.759793355371237,2,False,True,False,False
837,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1.791759469228055,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338,Unf,0,1221,1559,GasA,Gd,Y,SBrkr,1559,0,0,7.352441100243583,1,0,1,0,2,1,TA,5,Min2,0,Gd,Detchd,1948.0,Unf,812,TA,TA,Y,0,116,230,0,0,0,Gd,GdWo,Shed,0,6,2007,COD,Normal,11.941462360646149,2,False,True,False,False
838,160,RM,21.0,1680,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,1.9459101490553132,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330,Unf,0,153,483,GasA,TA,Y,SBrkr,483,504,0,6.895682697747868,1,0,1,1,2,1,TA,5,Typ,0,Gd,Detchd,1973.0,Unf,264,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2008,WD,Normal,11.51293546492023,1,True,False,False,False
839,20,RL,75.0,9525,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.791759469228055,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1099,1099,GasA,Ex,Y,SBrkr,1099,0,0,7.003065458786462,0,0,1,1,3,1,Gd,6,Typ,0,Gd,Attchd,1999.0,Unf,352,TA,TA,Y,278,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2008,WD,Normal,11.87757552297847,1,True,False,False,False
840,50,RL,70.0,11767,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1.791759469228055,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352,Unf,0,416,768,GasA,Ex,Y,SBrkr,768,432,0,7.0909098220799835,0,0,1,0,3,1,TA,6,Typ,0,Gd,Detchd,1946.0,Unf,240,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,5,2008,WD,Normal,11.779136168550774,1,True,False,False,False
841,70,RH,69.0,12155,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,1.9459101490553132,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156,Unf,0,516,672,GasA,TA,N,SBrkr,810,672,0,7.301822342137932,0,0,2,0,4,1,Fa,7,Typ,0,Gd,Detchd,1934.0,Unf,400,TA,TA,P,0,0,254,0,0,0,Gd,MnPrv,Shed,0,3,2008,WD,Normal,11.849404844423074,1,True,False,False,False
842,70,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,1.791759469228055,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,650,650,GasA,Gd,Y,SBrkr,958,581,0,7.3395376954076745,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983.0,Unf,686,Gd,TA,P,70,78,68,0,0,0,Gd,MnPrv,Shed,0,6,2008,WD,Normal,11.967187086434018,2,False,True,False,False
843,80,RL,82.0,9020,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1.9459101490553132,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312,ALQ,539,276,1127,GasA,TA,Y,SBrkr,1165,0,0,7.061334366910438,1,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1966.0,RFn,490,Gd,Gd,Y,0,129,0,0,0,0,Gd,GdPrv,Shed,0,5,2008,WD,Normal,12.071975378543236,2,False,True,False,False
844,90,RL,80.0,8000,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,1.791759469228055,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1800,1800,GasA,Ex,N,SBrkr,1800,0,0,7.496097345175956,0,0,2,0,6,2,TA,10,Typ,0,Gd,Attchd,1978.5061638868744,Unf,0,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,7,2007,WD,Normal,11.856522261533737,0,False,False,False,False
845,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,1.791759469228055,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0,Unf,0,876,876,GasA,Gd,Y,SBrkr,876,540,0,7.256297239690681,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,720,TA,TA,Y,418,0,194,0,0,0,Gd,MnPrv,Shed,0,6,2008,WD,Normal,11.944064817531656,3,False,False,True,False
846,85,RL,69.0,16647,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,1.791759469228055,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390,Unf,0,0,1390,GasA,TA,Y,SBrkr,1701,0,0,7.43955930913332,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975.0,Fin,611,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,1,2007,WD,Normal,12.049424683420915,2,False,True,False,False
847,60,RL,75.0,9317,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,2.0794415416798357,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513,Unf,0,227,740,GasA,Ex,Y,SBrkr,1006,769,0,7.4821189235521155,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,425,TA,TA,Y,234,72,192,0,0,0,Gd,MnPrv,Shed,0,7,2009,WD,Normal,12.269052139516223,2,False,True,False,False
848,20,RL,36.0,15523,Pave,Grvl,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1.791759469228055,6,1972,1972,Gable,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0,404,864,GasA,Ex,Y,SBrkr,864,0,0,6.762729506931879,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1972.0,Unf,338,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2009,WD,Normal,11.80186424743109,1,True,False,False,False
849,50,RL,75.0,45600,Pave,Grvl,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,1.9459101490553132,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,907,907,GasA,TA,Y,SBrkr,1307,1051,0,7.765993079407675,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,1908.0,Unf,360,Fa,TA,Y,486,40,0,0,175,0,Gd,MnPrv,Shed,0,9,2008,WD,Normal,12.388398368982115,2,False,True,False,False
850,80,RL,80.0,9600,Pave,Grvl,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,1.9459101490553132,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,528,528,GasA,Ex,Y,SBrkr,1094,761,0,7.526178913346146,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976.0,RFn,512,TA,TA,Y,113,100,0,0,0,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,12.138869243416009,2,False,True,False,False
851,120,RM,36.0,4435,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,1.9459101490553132,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0,189,848,GasA,Ex,Y,SBrkr,848,0,0,6.744059186311348,1,0,1,0,1,1,Gd,3,Typ,0,Gd,Attchd,2003.0,Fin,420,TA,TA,Y,140,0,0,0,0,0,Gd,MnPrv,Shed,0,11,2007,WD,Normal,11.78676973513378,2,False,True,False,False
852,120,RL,69.0,3196,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,2.1972245773362196,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,0,7.284134806195205,0,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,400,TA,TA,Y,143,20,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD,Normal,12.278397958261774,2,False,True,False,False
853,75,RL,53.0,7128,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,2.0794415416798357,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364,Unf,0,554,918,GasA,Gd,Y,SBrkr,918,728,0,7.4067107301776405,0,0,2,0,4,1,TA,7,Typ,2,Gd,Detchd,1941.0,Unf,240,TA,TA,Y,0,0,0,0,126,0,Gd,MnPrv,Shed,0,8,2007,WD,Normal,12.00762780434872,1,True,False,False,False
854,80,RL,69.0,12095,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1.9459101490553132,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Gd,Rec,564,Unf,0,563,1127,GasA,TA,Y,SBrkr,1445,0,0,7.27655640271871,0,0,1,1,3,1,TA,7,Typ,1,Fa,Attchd,1964.0,RFn,645,TA,TA,Y,180,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2009,WD,Normal,11.970356641102999,2,False,True,False,False
855,20,RL,102.0,17920,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1.791759469228055,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306,Rec,1085,372,1763,GasA,TA,Y,SBrkr,1779,0,0,7.484368643286131,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1955.0,Unf,454,TA,TA,Y,0,418,0,0,312,0,Gd,MnPrv,Shed,0,7,2006,WD,Abnorml,12.04355959836804,2,False,True,False,False
856,20,RL,69.0,6897,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1.791759469228055,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,659,Unf,0,381,1040,GasA,Ex,Y,SBrkr,1040,0,0,6.947937068614969,1,0,1,1,3,1,TA,6,Typ,0,Gd,Detchd,1962.0,Unf,260,TA,TA,Y,0,104,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD,Normal,11.751950239425476,1,True,False,False,False
857,80,RL,69.0,10970,Pave,Grvl,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,1.9459101490553132,6,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505,LwQ,435,0,940,GasA,TA,Y,SBrkr,1026,0,0,6.934397209928558,1,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1981.0,Unf,576,TA,Fa,Y,0,0,34,0,0,0,Gd,MnPrv,Shed,0,10,2008,WD,Normal,11.898194668458823,2,False,True,False,False
858,60,RL,65.0,8125,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1.9459101490553132,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,702,702,GasA,Gd,Y,SBrkr,702,779,0,7.301147805856032,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1994.0,Fin,343,TA,TA,Y,0,36,0,0,0,0,Gd,MnPrv,Shed,0,3,2009,WD,Normal,12.066816325306588,2,False,True,False,False
859,20,RL,80.0,10400,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,2.0794415416798357,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1090,1090,GasA,TA,Y,SBrkr,1370,0,0,7.223295679562314,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,RFn,479,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,6,2009,WD,Family,11.931642378754141,2,False,True,False,False
860,60,RL,69.0,11029,Pave,Grvl,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,1.9459101490553132,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220.0,TA,TA,CBlock,TA,TA,Mn,BLQ,619,Unf,0,435,1054,GasA,TA,Y,SBrkr,1512,1142,0,7.884199933676039,1,0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,619,TA,TA,Y,0,65,0,0,222,0,Gd,MnPrv,Shed,0,8,2006,WD,Normal,12.429220196836383,2,False,True,False,False
861,50,RL,55.0,7642,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,2.0794415416798357,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,912,912,GasA,Gd,Y,SBrkr,912,514,0,7.2633296174768365,0,0,1,1,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,216,TA,TA,Y,0,240,0,0,0,0,Gd,GdPrv,Shed,0,6,2007,WD,Normal,12.154521423145216,1,True,False,False,False
862,190,RL,75.0,11625,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,1.791759469228055,4,1965,1965,Hip,CompShg,Plywood,HdBoard,BrkFace,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0,198,1039,GasA,Ex,Y,SBrkr,1039,0,0,6.946975992135418,1,0,1,1,3,1,TA,6,Typ,0,Gd,Attchd,1965.0,Unf,504,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,4,2010,WD,Normal,11.78676973513378,2,False,True,False,False
863,20,RL,81.0,9672,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,1.9459101490553132,5,1984,1985,Hip,CompShg,HdBoard,Plywood,BrkFace,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0,702,1040,GasA,TA,Y,SBrkr,1097,0,0,7.001245622069476,0,0,2,0,3,1,TA,6,Typ,0,Gd,Attchd,1986.0,Unf,480,TA,TA,Y,0,0,0,0,0,0,Gd,GdPrv,Shed,0,5,2010,WD,Normal,11.931642378754141,2,False,True,False,False
864,20,RL,70.0,7931,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,5,1959,1959,Hip,CompShg,BrkFace,Plywood,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0,0,1148,GasA,TA,Y,SBrkr,1148,0,0,7.046647277848756,1,0,1,0,3,1,TA,6,Typ,0,Gd,Attchd,1959.0,Unf,672,TA,TA,Y,0,0,0,0,0,0,Gd,GdPrv,Shed,0,7,2009,WD,Normal,11.794345471549745,1,True,False,False,False
865,20,FV,72.0,8640,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2.0794415416798357,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,0,7.224753405767971,0,0,2,0,3,1,Gd,6,Typ,0,Gd,Attchd,2008.0,Fin,529,TA,TA,Y,0,140,0,0,0,0,Gd,MnPrv,Shed,0,5,2008,New,Partial,12.43153750053306,2,False,True,False,False
866,20,RL,69.0,8750,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1.791759469228055,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0,174,1002,GasA,TA,Y,SBrkr,1002,0,0,6.910750787961936,1,0,1,0,3,1,TA,5,Typ,0,Gd,Detchd,1973.0,Unf,902,TA,TA,Y,0,0,0,0,0,0,Gd,MnPrv,Shed,0,8,2009,WD,Normal,11.908346971208951,2,False,True,False,False
867,20,RL,67.0,10656,Pave,Grvl,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,2.1972245773362196,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,0,7.4067107301776405,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,870,TA,TA,Y,192,80,0,0,0,0,Gd,MnPrv,Shed,0,11,2007,New,Partial,12.424810506025395,3,False,False,True,False
868,20,RL,85.0,6970,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,1.6094379124341003,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0,108,1040,GasA,TA,Y,SBrkr,1120,0,0,7.02197642307216,1,0,1,1,3,1,Fa,5,Typ,0,Gd,Attchd,1961.0,RFn,544,TA,TA,Y,168,0,0,0,0,0,Gd,MnPrv,Shed,400,5,2007,WD,Normal,11.767575435251748,2,False,True,False,False
869,60,RL,69.0,14762,Pave,Grvl,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,1.791759469228055,6,1948,1950,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,TA,TA,Slab,TA,TA,No,Unf,0,Unf,0,0,0,GasA,Gd,Y,SBrkr,1547,720,53,7.749753406274437,0,0,2,0,2,1,TA,7,Typ,1,TA,Attchd,1979.0,Unf,672,TA,TA,P,120,144,0,0,0,0,Gd,MnPrv,Shed,0,5,2006,WD,Normal,12.037659911047468,2,False,True,False,False
